pizza_id,order_id,Total orders,pizza_name_id,quantity,order_date,Days,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
38008,16778,1,hawaiian_m,1,10-10-2015,Sat,22:13:33,13.25,13.25,Medium,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
38009,16779,0.333333333,cali_ckn_l,1,10-10-2015,Sat,22:15:17,20.75,20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
38010,16779,0.333333333,napolitana_m,1,10-10-2015,Sat,22:15:17,16,16,Medium,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
38011,16779,0.333333333,pepperoni_s,1,10-10-2015,Sat,22:15:17,9.75,9.75,Regular,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
38012,16780,0.25,four_cheese_l,1,10-10-2015,Sat,22:23:12,17.95,17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
38013,16780,0.25,pepperoni_s,1,10-10-2015,Sat,22:23:12,9.75,9.75,Regular,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
38014,16780,0.25,sicilian_s,1,10-10-2015,Sat,22:23:12,12.25,12.25,Regular,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
38015,16780,0.25,the_greek_s,1,10-10-2015,Sat,22:23:12,12,12,Regular,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
38016,16781,1,southw_ckn_m,1,10-10-2015,Sat,22:58:33,16.75,16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
38017,16782,0.5,ckn_pesto_m,1,10-10-2015,Sat,22:59:13,16.75,16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
38018,16782,0.5,napolitana_s,1,10-10-2015,Sat,22:59:13,12,12,Regular,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
38019,16783,0.25,bbq_ckn_l,1,11-10-2015,Sun,11:51:39,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
38020,16783,0.25,hawaiian_m,1,11-10-2015,Sun,11:51:39,13.25,13.25,Medium,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
38021,16783,0.25,pepperoni_s,1,11-10-2015,Sun,11:51:39,9.75,9.75,Regular,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
38022,16783,0.25,sicilian_m,1,11-10-2015,Sun,11:51:39,16.25,16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
38023,16784,1,classic_dlx_m,1,11-10-2015,Sun,12:11:50,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
38024,16785,0.090909091,big_meat_s,1,11-10-2015,Sun,12:20:13,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
38025,16785,0.090909091,cali_ckn_m,1,11-10-2015,Sun,12:20:13,16.75,16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
38026,16785,0.090909091,four_cheese_m,1,11-10-2015,Sun,12:20:13,14.75,14.75,Medium,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
38027,16785,0.090909091,hawaiian_s,1,11-10-2015,Sun,12:20:13,10.5,10.5,Regular,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
38028,16785,0.090909091,ital_cpcllo_m,1,11-10-2015,Sun,12:20:13,16,16,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
38029,16785,0.090909091,ital_veggie_m,1,11-10-2015,Sun,12:20:13,16.75,16.75,Medium,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
38030,16785,0.090909091,mediterraneo_l,1,11-10-2015,Sun,12:20:13,20.25,20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
38031,16785,0.090909091,napolitana_l,1,11-10-2015,Sun,12:20:13,20.5,20.5,Large,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
38032,16785,0.090909091,pepperoni_s,1,11-10-2015,Sun,12:20:13,9.75,9.75,Regular,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
38033,16785,0.090909091,soppressata_m,1,11-10-2015,Sun,12:20:13,16.5,16.5,Medium,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
38034,16785,0.090909091,veggie_veg_m,1,11-10-2015,Sun,12:20:13,16,16,Medium,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
38035,16786,0.090909091,bbq_ckn_l,1,11-10-2015,Sun,12:30:56,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
38036,16786,0.090909091,brie_carre_s,2,11-10-2015,Sun,12:30:56,23.65,47.3,Regular,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
38037,16786,0.090909091,ckn_pesto_m,1,11-10-2015,Sun,12:30:56,16.75,16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
38038,16786,0.090909091,classic_dlx_l,1,11-10-2015,Sun,12:30:56,20.5,20.5,Large,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
38039,16786,0.090909091,five_cheese_l,2,11-10-2015,Sun,12:30:56,18.5,37,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
38040,16786,0.090909091,green_garden_m,1,11-10-2015,Sun,12:30:56,16,16,Medium,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
38041,16786,0.090909091,green_garden_s,1,11-10-2015,Sun,12:30:56,12,12,Regular,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
38042,16786,0.090909091,hawaiian_l,1,11-10-2015,Sun,12:30:56,16.5,16.5,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
38043,16786,0.090909091,soppressata_l,2,11-10-2015,Sun,12:30:56,20.75,41.5,Large,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
38044,16786,0.090909091,soppressata_m,1,11-10-2015,Sun,12:30:56,16.5,16.5,Medium,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
38045,16786,0.090909091,thai_ckn_l,1,11-10-2015,Sun,12:30:56,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
38046,16787,1,green_garden_m,1,11-10-2015,Sun,13:12:52,16,16,Medium,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
38047,16788,0.5,prsc_argla_m,1,11-10-2015,Sun,13:22:24,16.5,16.5,Medium,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
38048,16788,0.5,southw_ckn_l,1,11-10-2015,Sun,13:22:24,20.75,20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
38049,16789,0.333333333,five_cheese_l,1,11-10-2015,Sun,13:55:27,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
38050,16789,0.333333333,ital_veggie_s,1,11-10-2015,Sun,13:55:27,12.75,12.75,Regular,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
38051,16789,0.333333333,southw_ckn_l,1,11-10-2015,Sun,13:55:27,20.75,20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
38052,16790,0.5,pepperoni_m,1,11-10-2015,Sun,13:58:14,12.5,12.5,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
38053,16790,0.5,prsc_argla_m,1,11-10-2015,Sun,13:58:14,16.5,16.5,Medium,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
38054,16791,1,classic_dlx_s,1,11-10-2015,Sun,14:04:44,12,12,Regular,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
38055,16792,1,calabrese_m,1,11-10-2015,Sun,14:33:02,16.25,16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
38056,16793,0.5,five_cheese_l,1,11-10-2015,Sun,14:44:32,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
38057,16793,0.5,spinach_supr_s,1,11-10-2015,Sun,14:44:32,12.5,12.5,Regular,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
38058,16794,0.25,calabrese_m,1,11-10-2015,Sun,15:26:40,16.25,16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
38059,16794,0.25,classic_dlx_m,1,11-10-2015,Sun,15:26:40,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
38060,16794,0.25,green_garden_s,1,11-10-2015,Sun,15:26:40,12,12,Regular,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
38061,16794,0.25,peppr_salami_m,1,11-10-2015,Sun,15:26:40,16.5,16.5,Medium,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
38062,16795,0.25,hawaiian_l,1,11-10-2015,Sun,15:28:30,16.5,16.5,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
38063,16795,0.25,peppr_salami_l,1,11-10-2015,Sun,15:28:30,20.75,20.75,Large,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
38064,16795,0.25,spicy_ital_l,1,11-10-2015,Sun,15:28:30,20.75,20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
38065,16795,0.25,thai_ckn_s,1,11-10-2015,Sun,15:28:30,12.75,12.75,Regular,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
38066,16796,1,sicilian_l,1,11-10-2015,Sun,15:35:26,20.25,20.25,Large,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
38067,16797,0.25,napolitana_m,1,11-10-2015,Sun,15:58:32,16,16,Medium,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
38068,16797,0.25,peppr_salami_m,1,11-10-2015,Sun,15:58:32,16.5,16.5,Medium,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
38069,16797,0.25,thai_ckn_s,1,11-10-2015,Sun,15:58:32,12.75,12.75,Regular,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
38070,16797,0.25,veggie_veg_m,1,11-10-2015,Sun,15:58:32,16,16,Medium,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
38071,16798,0.5,pepperoni_l,1,11-10-2015,Sun,16:05:22,15.25,15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
38072,16798,0.5,sicilian_s,1,11-10-2015,Sun,16:05:22,12.25,12.25,Regular,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
38073,16799,1,mediterraneo_m,1,11-10-2015,Sun,16:36:26,16,16,Medium,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
38074,16800,0.25,big_meat_s,1,11-10-2015,Sun,16:47:56,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
38075,16800,0.25,five_cheese_l,1,11-10-2015,Sun,16:47:56,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
38076,16800,0.25,ital_supr_m,1,11-10-2015,Sun,16:47:56,16.5,16.5,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
38077,16800,0.25,pepperoni_s,1,11-10-2015,Sun,16:47:56,9.75,9.75,Regular,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
38078,16801,0.5,five_cheese_l,1,11-10-2015,Sun,16:58:44,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
38079,16801,0.5,sicilian_s,1,11-10-2015,Sun,16:58:44,12.25,12.25,Regular,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
38080,16802,0.5,calabrese_m,1,11-10-2015,Sun,17:01:11,16.25,16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
38081,16802,0.5,ital_veggie_s,1,11-10-2015,Sun,17:01:11,12.75,12.75,Regular,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
38082,16803,0.333333333,green_garden_s,1,11-10-2015,Sun,17:19:27,12,12,Regular,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
38083,16803,0.333333333,ital_supr_l,1,11-10-2015,Sun,17:19:27,20.75,20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
38084,16803,0.333333333,soppressata_l,1,11-10-2015,Sun,17:19:27,20.75,20.75,Large,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
38085,16804,0.333333333,southw_ckn_s,1,11-10-2015,Sun,17:29:27,12.75,12.75,Regular,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
38086,16804,0.333333333,spinach_fet_m,1,11-10-2015,Sun,17:29:27,16,16,Medium,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
38087,16804,0.333333333,spinach_supr_m,1,11-10-2015,Sun,17:29:27,16.5,16.5,Medium,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
38088,16805,0.25,bbq_ckn_m,1,11-10-2015,Sun,17:39:52,16.75,16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
38089,16805,0.25,brie_carre_s,1,11-10-2015,Sun,17:39:52,23.65,23.65,Regular,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
38090,16805,0.25,pepperoni_l,1,11-10-2015,Sun,17:39:52,15.25,15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
38091,16805,0.25,peppr_salami_m,1,11-10-2015,Sun,17:39:52,16.5,16.5,Medium,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
38092,16806,1,southw_ckn_m,1,11-10-2015,Sun,17:42:45,16.75,16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
38093,16807,0.25,big_meat_s,1,11-10-2015,Sun,17:42:51,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
38094,16807,0.25,four_cheese_l,1,11-10-2015,Sun,17:42:51,17.95,17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
38095,16807,0.25,soppressata_s,1,11-10-2015,Sun,17:42:51,12.5,12.5,Regular,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
38096,16807,0.25,spinach_fet_m,1,11-10-2015,Sun,17:42:51,16,16,Medium,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
38097,16808,0.5,brie_carre_s,1,11-10-2015,Sun,17:46:04,23.65,23.65,Regular,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
38098,16808,0.5,prsc_argla_m,1,11-10-2015,Sun,17:46:04,16.5,16.5,Medium,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
38099,16809,0.5,big_meat_s,1,11-10-2015,Sun,17:48:16,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
38100,16809,0.5,green_garden_s,1,11-10-2015,Sun,17:48:16,12,12,Regular,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
38101,16810,1,calabrese_m,1,11-10-2015,Sun,17:48:25,16.25,16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
38102,16811,1,ckn_pesto_m,1,11-10-2015,Sun,18:08:42,16.75,16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
38103,16812,0.5,mexicana_l,1,11-10-2015,Sun,18:10:05,20.25,20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
38104,16812,0.5,the_greek_s,1,11-10-2015,Sun,18:10:05,12,12,Regular,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
38105,16813,0.25,cali_ckn_s,1,11-10-2015,Sun,18:10:35,12.75,12.75,Regular,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
38106,16813,0.25,classic_dlx_s,1,11-10-2015,Sun,18:10:35,12,12,Regular,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
38107,16813,0.25,four_cheese_l,1,11-10-2015,Sun,18:10:35,17.95,17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
38108,16813,0.25,pepperoni_l,1,11-10-2015,Sun,18:10:35,15.25,15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
38109,16814,0.333333333,bbq_ckn_l,1,11-10-2015,Sun,18:28:24,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
38110,16814,0.333333333,sicilian_l,1,11-10-2015,Sun,18:28:24,20.25,20.25,Large,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
38111,16814,0.333333333,thai_ckn_l,1,11-10-2015,Sun,18:28:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
38112,16815,0.25,big_meat_s,1,11-10-2015,Sun,18:59:08,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
38113,16815,0.25,five_cheese_l,1,11-10-2015,Sun,18:59:08,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
38114,16815,0.25,southw_ckn_m,1,11-10-2015,Sun,18:59:08,16.75,16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
38115,16815,0.25,spin_pesto_m,1,11-10-2015,Sun,18:59:08,16.5,16.5,Medium,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
38116,16816,0.5,bbq_ckn_m,1,11-10-2015,Sun,19:03:27,16.75,16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
38117,16816,0.5,hawaiian_m,1,11-10-2015,Sun,19:03:27,13.25,13.25,Medium,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
38118,16817,1,hawaiian_m,1,11-10-2015,Sun,19:11:36,13.25,13.25,Medium,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
38119,16818,1,cali_ckn_s,2,11-10-2015,Sun,19:27:25,12.75,25.5,Regular,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
38120,16819,0.333333333,hawaiian_l,1,11-10-2015,Sun,19:45:53,16.5,16.5,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
38121,16819,0.333333333,ital_supr_m,1,11-10-2015,Sun,19:45:53,16.5,16.5,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
38122,16819,0.333333333,thai_ckn_l,1,11-10-2015,Sun,19:45:53,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
38123,16820,1,spinach_fet_l,1,11-10-2015,Sun,20:06:33,20.25,20.25,Large,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
38124,16821,0.5,five_cheese_l,1,11-10-2015,Sun,20:40:11,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
38125,16821,0.5,southw_ckn_s,1,11-10-2015,Sun,20:40:11,12.75,12.75,Regular,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
38126,16822,1,ital_cpcllo_m,1,11-10-2015,Sun,20:41:47,16,16,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
38127,16823,0.25,pepperoni_m,1,11-10-2015,Sun,21:20:59,12.5,12.5,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
38128,16823,0.25,sicilian_m,1,11-10-2015,Sun,21:20:59,16.25,16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
38129,16823,0.25,spin_pesto_s,1,11-10-2015,Sun,21:20:59,12.5,12.5,Regular,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
38130,16823,0.25,the_greek_m,1,11-10-2015,Sun,21:20:59,16,16,Medium,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
38131,16824,0.5,mediterraneo_s,1,11-10-2015,Sun,21:48:42,12,12,Regular,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
38132,16824,0.5,spinach_fet_l,1,11-10-2015,Sun,21:48:42,20.25,20.25,Large,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
38133,16825,0.25,five_cheese_l,1,13-10-2015,Tue,11:26:16,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
38134,16825,0.25,prsc_argla_s,1,13-10-2015,Tue,11:26:16,12.5,12.5,Regular,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
38135,16825,0.25,spinach_fet_l,1,13-10-2015,Tue,11:26:16,20.25,20.25,Large,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
38136,16825,0.25,thai_ckn_s,1,13-10-2015,Tue,11:26:16,12.75,12.75,Regular,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
38137,16826,0.5,pepperoni_m,1,13-10-2015,Tue,11:39:41,12.5,12.5,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
